radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
23.383988,0.209,-48.65152,0.177,13.622,0.03,8,14.24,0.033,8,NA,NA,0,13.898,0.025,7,13.474,0.023,7,13.357,0.045,7,13.317,0.088,2,NA,NA,0
23.38409,0.37,-49.446485,0.423,17.503,0.206,4,18.168,0.064,4,NA,NA,0,17.892,0.134,5,17.13,0.15,5,16.783,0.242,1,NA,NA,0,NA,NA,0
23.384896,0.137,-47.995317,0.42,9.547,0.726,2,10.287,0.029,3,NA,NA,0,9.591,0.042,2,8.666,0.05,2,8.214,0.021,2,7.93,0.023,2,NA,NA,0
23.385193,0.371,-49.146493,0.274,16.048,0.064,9,17.268,0.097,9,NA,NA,0,16.695,0.089,9,15.594,0.051,9,15.13,0.123,9,NA,NA,0,NA,NA,0
23.385986,0.212,-48.529719,0.149,15.135,0.032,8,15.942,0.066,8,NA,NA,0,15.511,0.031,7,14.896,0.028,7,14.748,0.068,7,NA,NA,0,NA,NA,0
23.386097,0.339,-49.093294,0.152,15.161,0.043,10,15.816,0.037,10,NA,NA,0,15.434,0.08,9,15.017,0.048,9,14.857,0.072,9,NA,NA,0,NA,NA,0
23.386433,0.792,-49.613283,0.291,17.147,0.117,8,17.552,0.207,8,NA,NA,0,17.217,0.081,6,16.922,0.08,6,16.551,0.226,3,NA,NA,0,NA,NA,0
23.387924,0.123,-49.608869,0.162,17.825,0.229,1,18.116,0.211,1,NA,NA,0,18.437,0.043,2,17.843,0.178,2,NA,NA,0,NA,NA,0,NA,NA,0
23.388772,0.486,-48.816039,0.33,16.89,0.121,7,17.771,0.199,7,NA,NA,0,17.348,0.085,7,16.567,0.068,7,16.263,0.145,6,NA,NA,0,NA,NA,0
23.389833,0.368,-49.31602,0.189,14.228,0.017,9,14.721,0.041,9,NA,NA,0,14.442,0.043,8,14.13,0.035,8,14.031,0.052,7,NA,NA,0,NA,NA,0
23.390007,0.309,-49.359846,0.218,15.093,0.041,9,15.72,0.069,9,NA,NA,0,15.347,0.037,8,14.922,0.029,8,14.78,0.035,8,NA,NA,0,NA,NA,0
23.390119,0.058,-48.702053,0.249,NA,NA,0,NA,NA,0,NA,NA,0,18.281,0.152,1,17.153,0.184,1,NA,NA,0,NA,NA,0,NA,NA,0
23.39056,0.314,-48.557322,0.31,16.418,0.06,8,17.421,0.117,8,NA,NA,0,16.872,0.066,7,16.112,0.082,7,15.951,0.095,7,NA,NA,0,NA,NA,0
23.39301,0.238,-49.331116,0.254,17.321,0.155,1,18.439,0.274,1,NA,NA,0,17.774,0.122,5,17.183,0.14,5,NA,NA,0,NA,NA,0,NA,NA,0
23.394051,0.365,-49.136105,0.052,NA,NA,0,NA,NA,0,NA,NA,0,18.372,0.169,1,17.361,0.162,1,NA,NA,0,NA,NA,0,NA,NA,0
23.394885,0.115,-48.894144,0.593,17.731,0.217,1,18.295,0.242,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
23.395915,0.497,-48.513536,0.576,17.031,0.239,3,17.707,0.11,3,NA,NA,0,17.508,0.166,7,16.711,0.144,7,16.295,0.126,5,NA,NA,0,NA,NA,0
23.395958,0.309,-48.547007,0.224,16.495,0.062,8,17.153,0.072,8,NA,NA,0,16.75,0.074,7,16.145,0.056,7,16.046,0.132,7,NA,NA,0,NA,NA,0
23.39692,0.196,-48.802179,0.178,15.918,0.067,8,16.446,0.082,8,NA,NA,0,16.165,0.019,7,15.734,0.04,7,15.603,0.123,7,NA,NA,0,NA,NA,0
23.396986,0.424,-48.678948,0.329,17.295,0.152,1,18.022,0.216,1,NA,NA,0,18.213,0.184,7,16.695,0.078,7,15.656,0.078,7,NA,NA,0,NA,NA,0
23.397084,0.172,-48.350961,0.279,NA,NA,0,NA,NA,0,NA,NA,0,18.728,0.417,1,17.615,0.292,1,15.879,0.143,1,NA,NA,0,NA,NA,0
23.398682,0.341,-48.816667,0.066,NA,NA,0,NA,NA,0,NA,NA,0,18.302,0.188,1,17.506,0.175,1,NA,NA,0,NA,NA,0,NA,NA,0
23.39948,0.365,-48.532792,0.378,16.277,0.102,8,17.366,0.141,8,NA,NA,0,16.913,0.085,7,15.984,0.083,7,15.581,0.117,7,NA,NA,0,NA,NA,0
23.399572,0.66,-49.625116,0.794,17.081,0.099,5,17.67,0.095,5,NA,NA,0,17.508,0.106,6,17.195,0.147,6,NA,NA,0,NA,NA,0,NA,NA,0
23.399978,0.744,-48.065024,0.458,NA,NA,0,NA,NA,0,NA,NA,0,18.02,0.083,5,17.227,0.131,5,16.56,0.25,1,NA,NA,0,NA,NA,0
23.402422,0.456,-49.04956,0.378,NA,NA,0,NA,NA,0,NA,NA,0,18.318,0.113,6,16.982,0.076,6,16.325,0.272,6,NA,NA,0,NA,NA,0
23.403611,0.331,-48.076736,0.326,NA,NA,0,NA,NA,0,NA,NA,0,17.989,0.079,3,17.438,0.287,3,NA,NA,0,NA,NA,0,NA,NA,0
23.404124,0.402,-49.508686,0.394,16.355,0.063,8,17.449,0.248,8,NA,NA,0,17.009,0.06,7,15.831,0.025,7,15.38,0.076,7,NA,NA,0,NA,NA,0
23.404479,0.295,-47.955476,0.25,14.227,0.054,7,15.145,0.037,7,NA,NA,0,14.683,0.016,7,13.971,0.062,7,13.715,0.053,7,13.549,0.187,1,NA,NA,0
23.405593,0.478,-49.214063,0.4,16.814,0.126,5,18.11,0.184,5,NA,NA,0,17.602,0.132,8,16.317,0.073,7,15.573,0.15,8,NA,NA,0,NA,NA,0
23.405854,0.4,-49.237456,0.088,NA,NA,0,NA,NA,0,NA,NA,0,17.975,0.188,1,17.344,0.175,1,NA,NA,0,NA,NA,0,NA,NA,0
23.406937,0.487,-47.930039,0.634,NA,NA,0,NA,NA,0,NA,NA,0,18.02,0.09,5,16.964,0.113,5,16.374,0.128,3,NA,NA,0,NA,NA,0
23.408554,0.365,-48.589284,0.373,17.026,0.161,7,17.584,0.14,7,NA,NA,0,17.253,0.076,7,16.869,0.112,7,16.554,0.081,3,NA,NA,0,NA,NA,0
23.40884,0.417,-48.954536,0.298,17.257,0.211,3,18.042,0.273,3,NA,NA,0,17.79,0.167,6,16.822,0.062,6,16.559,0.24,5,NA,NA,0,NA,NA,0
23.41065,0.372,-48.652585,0.481,17.272,0.353,5,18.156,0.235,5,NA,NA,0,17.724,0.177,7,16.913,0.129,7,16.583,0.327,5,NA,NA,0,NA,NA,0
23.412779,0.598,-47.847715,0.553,15.751,0.017,5,16.178,0.077,5,NA,NA,0,15.921,0.051,5,15.665,0.068,5,15.735,0.122,5,NA,NA,0,NA,NA,0
23.41307,0.431,-48.974062,0.375,NA,NA,0,NA,NA,0,NA,NA,0,18.175,0.18,2,17.382,0.061,2,NA,NA,0,NA,NA,0,NA,NA,0
23.413494,0.377,-48.44859,0.252,16.831,0.157,7,17.897,0.188,7,NA,NA,0,17.326,0.068,7,16.492,0.087,7,16.257,0.134,6,NA,NA,0,NA,NA,0
23.414551,0.539,-49.038919,0.394,15.359,0.044,7,16.703,0.139,7,NA,NA,0,16.006,0.019,6,14.768,0.035,6,14.221,0.05,6,NA,NA,0,NA,NA,0
23.416198,0.149,-48.599476,0.167,15.31,0.033,7,15.956,0.078,7,NA,NA,0,15.612,0.037,7,15.179,0.041,7,15.133,0.062,7,NA,NA,0,NA,NA,0
23.416239,0.162,-48.523431,0.184,15.377,0.055,7,16.21,0.054,7,NA,NA,0,15.765,0.042,7,15.14,0.029,7,14.896,0.076,7,NA,NA,0,NA,NA,0
23.416978,0.444,-49.42168,0.344,NA,NA,0,NA,NA,0,NA,NA,0,18.208,0.161,3,17.077,0.089,3,15.838,0.111,3,NA,NA,0,NA,NA,0
23.417977,0.724,-47.96437,0.533,17.568,0.293,1,18.048,0.342,1,NA,NA,0,18.281,0.173,3,17.232,0.089,3,NA,NA,0,NA,NA,0,NA,NA,0
23.418924,0.245,-48.635772,0.194,16.067,0.118,7,16.944,0.164,7,NA,NA,0,16.457,0.025,7,15.801,0.048,7,15.529,0.102,7,NA,NA,0,NA,NA,0
23.421931,0.371,-49.157644,0.425,NA,NA,0,NA,NA,0,NA,NA,0,18.477,0.082,3,17.243,0.02,3,16.631,0.046,3,NA,NA,0,NA,NA,0
23.422976,0.365,-49.625165,0.369,NA,NA,0,NA,NA,0,NA,NA,0,18.195,0.164,5,16.894,0.083,5,16.045,0.166,5,NA,NA,0,NA,NA,0
23.423094,0.406,-49.332391,0.403,17.504,0.219,3,18.355,0.102,3,NA,NA,0,17.816,0.135,4,17.361,0.18,4,16.668,0.249,1,NA,NA,0,NA,NA,0
23.423165,0.471,-49.318374,0.223,17.79,0.129,2,18.202,0.095,2,NA,NA,0,18.307,0.185,1,17.626,0.195,1,NA,NA,0,NA,NA,0,NA,NA,0
23.423989,0.905,-48.188877,0.428,NA,NA,0,NA,NA,0,NA,NA,0,18.037,0.122,4,17.118,0.132,4,NA,NA,0,NA,NA,0,NA,NA,0
23.424809,0.55,-47.901663,0.485,17.531,0.059,3,18.267,0.188,3,NA,NA,0,17.885,0.139,5,17.529,0.275,5,NA,NA,0,NA,NA,0,NA,NA,0
23.425165,0.362,-48.920206,0.231,NA,NA,0,NA,NA,0,NA,NA,0,18.247,0.092,2,17.364,0.106,2,NA,NA,0,NA,NA,0,NA,NA,0
23.425676,0.185,-47.865834,0.331,11.21,0.068,7,11.926,0.027,7,NA,NA,0,11.57,0.029,7,11.032,0.069,7,10.878,0.054,11,10.793,0.129,5,NA,NA,0
23.425958,0.431,-49.451284,0.323,16.166,0.061,9,16.665,0.097,9,NA,NA,0,16.409,0.049,8,16.089,0.049,8,15.906,0.114,7,NA,NA,0,NA,NA,0
23.426487,0.256,-49.680188,0.267,14.872,0.026,9,15.345,0.071,9,NA,NA,0,15.063,0.042,8,14.76,0.021,8,14.673,0.058,8,NA,NA,0,NA,NA,0
23.426965,0.224,-47.886003,0.353,15.931,0.096,7,16.304,0.066,7,NA,NA,0,16.107,0.066,7,15.882,0.061,7,15.851,0.128,7,NA,NA,0,NA,NA,0
23.427229,0.233,-48.867933,0.3,16.277,0.049,7,17.151,0.11,7,NA,NA,0,16.66,0.048,7,16.143,0.06,7,15.977,0.201,7,NA,NA,0,NA,NA,0
23.428776,0.461,-48.760325,0.285,16.814,0.109,7,17.511,0.186,7,NA,NA,0,17.081,0.048,7,16.627,0.094,7,16.607,0.268,6,NA,NA,0,NA,NA,0
23.428958,0.129,-49.661574,0.114,12.421,0.018,9,13.321,0.034,9,NA,NA,0,12.825,0.035,8,12.151,0.028,8,11.889,0.028,8,11.738,0.002,2,NA,NA,0
23.42935,0.152,-48.682859,0.17,15.285,0.041,7,15.976,0.08,7,NA,NA,0,15.619,0.039,7,15.123,0.027,7,14.96,0.078,7,NA,NA,0,NA,NA,0
23.429411,0.549,-49.634698,0.443,16.468,0.091,8,17.819,0.26,8,NA,NA,0,17.137,0.112,8,15.831,0.082,8,15.159,0.085,8,NA,NA,0,NA,NA,0
23.431035,0.278,-48.898487,0.235,17.129,0.119,6,17.695,0.236,6,NA,NA,0,17.413,0.164,6,17.031,0.103,6,16.55,0.194,1,NA,NA,0,NA,NA,0
23.431785,0.671,-48.392879,0.421,NA,NA,0,NA,NA,0,NA,NA,0,18.443,0.149,4,17.06,0.181,4,16.069,0.168,4,NA,NA,0,NA,NA,0
23.431914,0.238,-48.048584,0.245,15.968,0.111,7,16.932,0.075,7,NA,NA,0,16.49,0.049,7,15.624,0.078,7,15.274,0.081,7,NA,NA,0,NA,NA,0
23.432357,0.295,-48.804183,0.276,14.696,0.046,7,15.531,0.071,7,NA,NA,0,15.076,0.036,7,14.452,0.038,7,14.254,0.069,7,NA,NA,0,NA,NA,0
23.432453,0.404,-49.582972,0.418,17.817,0.159,2,18.099,0.197,2,NA,NA,0,18.073,0.236,2,17.878,0.009,2,NA,NA,0,NA,NA,0,NA,NA,0
23.433316,0.252,-49.537875,0.202,16.39,0.088,7,17.008,0.125,7,NA,NA,0,16.687,0.07,6,16.258,0.029,6,16.01,0.19,6,NA,NA,0,NA,NA,0
23.434072,0.223,-49.111989,0.135,13.083,0.028,10,13.627,0.052,10,NA,NA,0,13.31,0.051,9,12.965,0.039,9,12.867,0.07,9,12.924,0.109,2,NA,NA,0
23.434262,0.245,-48.229324,0.282,16.099,0.079,7,16.998,0.149,7,NA,NA,0,16.552,0.03,7,15.835,0.051,7,15.468,0.124,7,NA,NA,0,NA,NA,0
23.435327,0.597,-47.843513,0.584,17.401,0.062,3,18.162,0.148,3,NA,NA,0,17.715,0.059,4,17.327,0.204,4,16.397,0.084,2,NA,NA,0,NA,NA,0
23.436882,0.284,-48.411205,0.197,14.853,0.022,7,15.544,0.049,7,NA,NA,0,15.181,0.04,7,14.671,0.022,7,14.518,0.04,7,NA,NA,0,NA,NA,0
23.438465,0.669,-48.440552,0.187,17.324,0.192,1,17.749,0.214,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
23.439164,0.462,-48.840352,0.41,16.656,0.072,7,17.355,0.09,7,NA,NA,0,16.97,0.089,7,16.52,0.08,7,16.26,0.181,7,NA,NA,0,NA,NA,0
23.439781,0.852,-49.693253,0.515,16.4,0.079,8,17.328,0.12,8,NA,NA,0,16.776,0.052,8,16.13,0.061,8,15.726,0.145,5,NA,NA,0,NA,NA,0
23.439996,0.266,-48.8688,0.205,16.107,0.095,7,17.152,0.156,7,NA,NA,0,16.555,0.063,7,15.766,0.041,7,15.527,0.113,7,NA,NA,0,NA,NA,0
23.441083,0.278,-49.661134,0.187,15.345,0.033,9,15.999,0.076,9,NA,NA,0,15.635,0.044,8,15.174,0.033,8,14.974,0.092,8,NA,NA,0,NA,NA,0
23.442684,0.312,-49.709753,0.283,16.582,0.075,8,17.224,0.107,8,NA,NA,0,16.839,0.044,7,16.277,0.086,7,16.138,0.135,6,NA,NA,0,NA,NA,0
23.444925,0.421,-49.133023,0.382,17.412,0.113,5,18.096,0.274,5,NA,NA,0,17.64,0.155,6,17.322,0.13,6,NA,NA,0,NA,NA,0,NA,NA,0
23.445361,0.338,-48.951836,0.431,NA,NA,0,NA,NA,0,NA,NA,0,18.561,0.135,3,17.035,0.05,3,15.87,0.046,3,NA,NA,0,NA,NA,0
23.445996,0.133,-48.647493,0.155,13.56,0.021,7,14.621,0.044,7,NA,NA,0,14.09,0.02,6,13.178,0.013,6,12.822,0.046,6,12.762,0.05,2,NA,NA,0
23.447396,0.49,-47.863355,0.364,NA,NA,0,NA,NA,0,NA,NA,0,17.86,0.145,6,16.796,0.094,6,16.591,0.198,3,NA,NA,0,NA,NA,0
23.449159,0.729,-48.913796,0.266,NA,NA,0,NA,NA,0,NA,NA,0,18.059,0.057,2,17.375,0.014,2,NA,NA,0,NA,NA,0,NA,NA,0
23.449506,0.399,-49.245202,0.34,16.889,0.111,5,17.942,0.259,5,NA,NA,0,17.38,0.098,6,16.379,0.077,6,15.931,0.113,6,NA,NA,0,NA,NA,0
23.449874,0.089,-48.667612,0.11,11.579,0.026,7,12.124,0.034,7,NA,NA,0,11.838,0.04,7,11.456,0.027,7,11.384,0.05,7,11.442,0.048,2,NA,NA,0
23.45137,0.384,-47.888701,0.245,14.775,0.057,7,15.738,0.062,7,NA,NA,0,15.26,0.042,7,14.516,0.076,7,14.25,0.088,7,NA,NA,0,NA,NA,0
23.452469,0.4,-47.990469,0.175,13.751,0.052,7,14.337,0.031,7,NA,NA,0,14.035,0.022,7,13.654,0.04,7,13.53,0.054,7,13.748,0.221,1,NA,NA,0
23.453354,0.155,-48.43971,0.217,15.735,0.046,7,16.259,0.064,7,NA,NA,0,15.986,0.029,7,15.621,0.023,7,15.426,0.105,7,NA,NA,0,NA,NA,0
23.454294,0.631,-47.97075,0.509,NA,NA,0,NA,NA,0,NA,NA,0,18.323,0.106,4,17.219,0.215,4,16.257,0.155,4,NA,NA,0,NA,NA,0
23.454868,0.438,-48.958084,0.335,17.298,0.148,1,17.978,0.185,1,NA,NA,0,17.923,0.159,6,17.161,0.219,6,16.579,0.002,2,NA,NA,0,NA,NA,0
23.456082,0.104,-47.936344,0.162,12.463,0.054,7,13.088,0.035,7,NA,NA,0,12.755,0.02,7,12.326,0.064,7,12.208,0.056,7,12.201,0.053,1,NA,NA,0
23.457035,0.334,-49.537022,0.214,NA,NA,0,NA,NA,0,NA,NA,0,18.535,0.241,1,17.279,0.146,1,16.38,0.175,1,NA,NA,0,NA,NA,0
23.458045,0.436,-48.636344,0.269,17.678,0.213,1,18.504,0.288,1,NA,NA,0,18.328,0.083,3,17.998,0.021,3,NA,NA,0,NA,NA,0,NA,NA,0
23.458122,0.257,-48.907836,0.229,16.645,0.076,6,17.068,0.12,6,NA,NA,0,16.837,0.078,6,16.505,0.076,6,16.547,0.155,5,NA,NA,0,NA,NA,0
23.458292,0.198,-48.111782,0.637,NA,NA,0,NA,NA,0,NA,NA,0,18.441,0.183,1,17.619,0.22,1,NA,NA,0,NA,NA,0,NA,NA,0
23.460544,0.484,-48.312382,0.436,17.663,0.194,5,18.125,0.121,5,NA,NA,0,17.817,0.126,5,17.383,0.155,5,16.548,0.23,1,NA,NA,0,NA,NA,0
23.461345,0.405,-47.78793,0.357,17.434,0.026,2,17.95,0.083,2,NA,NA,0,18.003,0.172,4,17.254,0.3,4,NA,NA,0,NA,NA,0,NA,NA,0
23.462222,0.185,-48.028187,0.209,12.763,0.038,7,13.693,0.019,7,NA,NA,0,13.224,0.022,7,12.464,0.05,7,12.187,0.045,7,12.085,0.016,2,NA,NA,0
23.462295,0.281,-48.770645,0.299,16.411,0.09,7,17.193,0.098,7,NA,NA,0,16.724,0.06,7,16.186,0.068,7,15.998,0.165,7,NA,NA,0,NA,NA,0
23.46422,0.338,-49.330369,0.314,16.61,0.106,6,17.229,0.101,6,NA,NA,0,16.785,0.089,6,16.28,0.076,6,16.039,0.199,6,NA,NA,0,NA,NA,0
23.465134,0.511,-48.530317,0.418,16.911,0.151,7,17.705,0.139,7,NA,NA,0,17.338,0.176,7,16.687,0.091,7,16.53,0.176,6,NA,NA,0,NA,NA,0
23.466547,0.374,-48.199334,0.313,16.835,0.103,7,17.987,0.268,7,NA,NA,0,17.405,0.117,7,16.406,0.108,7,16.128,0.113,6,NA,NA,0,NA,NA,0
23.467261,0.087,-48.131556,0.137,11.588,0.05,7,12.117,0.025,7,NA,NA,0,11.837,0.018,7,11.504,0.027,7,11.417,0.039,7,11.463,0.028,2,NA,NA,0
23.47111,0.314,-48.579578,0.28,15.374,0.031,7,15.968,0.054,7,NA,NA,0,15.65,0.035,7,15.213,0.035,7,15.093,0.051,7,NA,NA,0,NA,NA,0
23.471794,0.25,-49.362985,0.219,14.226,0.029,8,15.298,0.044,8,NA,NA,0,14.742,0.052,8,13.75,0.024,8,13.366,0.047,8,13.067,0.114,2,NA,NA,0
23.47187,0.711,-48.366538,0.54,NA,NA,0,NA,NA,0,NA,NA,0,18.105,0.256,1,17.34,0.211,1,16.47,0.219,1,NA,NA,0,NA,NA,0
23.471877,0.689,-48.140665,0.502,17.849,0.302,1,18.194,0.297,1,NA,NA,0,18.281,0.215,3,17.401,0.111,3,NA,NA,0,NA,NA,0,NA,NA,0
23.471939,0.31,-48.661402,0.262,16.573,0.089,7,17.713,0.139,7,NA,NA,0,17.179,0.09,7,16.313,0.089,7,16,0.19,7,NA,NA,0,NA,NA,0
23.472511,0.435,-48.632779,0.312,17.143,0.158,3,18.262,0.302,3,NA,NA,0,17.855,0.099,7,17.29,0.115,7,16.723,0.225,1,NA,NA,0,NA,NA,0
23.473197,0.45,-49.696183,0.352,16.976,0.108,1,18.415,0.315,1,NA,NA,0,17.646,0.226,6,16.508,0.044,6,15.533,0.107,6,NA,NA,0,NA,NA,0
23.476785,0.328,-49.33435,0.306,17.256,0.166,3,17.826,0.08,3,NA,NA,0,17.459,0.125,5,17.074,0.112,5,16.654,0.09,2,NA,NA,0,NA,NA,0
23.477112,0.384,-47.886233,0.277,NA,NA,0,NA,NA,0,NA,NA,0,18.501,0.065,2,17.315,0.133,2,16.474,0.271,1,NA,NA,0,NA,NA,0
23.478,0.285,-48.581619,0.303,NA,NA,0,NA,NA,0,NA,NA,0,18.239,0.212,6,16.702,0.106,6,15.434,0.158,6,NA,NA,0,NA,NA,0
23.478543,1.47,-48.282412,0.529,16.859,0.099,3,17.738,0.233,3,NA,NA,0,17.215,0.171,3,16.773,0.125,1,16.422,0.109,2,NA,NA,0,NA,NA,0
23.482475,0.384,-48.937062,0.326,14.274,0.026,6,14.954,0.046,6,NA,NA,0,14.571,0.021,6,14.077,0.026,6,13.907,0.059,6,13.673,0.008,2,NA,NA,0
23.487429,0.423,-49.439433,0.38,17.213,0.091,3,18.122,0.172,3,NA,NA,0,17.735,0.156,6,16.892,0.077,5,16.461,0.243,2,NA,NA,0,NA,NA,0
23.488604,0.499,-49.265154,0.384,16.295,0.061,8,17.082,0.141,8,NA,NA,0,16.617,0.1,8,15.984,0.058,8,15.808,0.068,8,NA,NA,0,NA,NA,0
23.490489,0.34,-49.20957,0.412,15.063,0.025,8,15.641,0.042,8,NA,NA,0,15.305,0.051,8,14.938,0.017,8,14.789,0.057,8,NA,NA,0,NA,NA,0
23.491408,0.271,-48.137827,0.278,16.228,0.061,5,17.193,0.123,5,NA,NA,0,16.713,0.048,5,15.85,0.049,5,15.638,0.075,4,NA,NA,0,NA,NA,0
23.491578,0.291,-48.830997,0.294,16.32,0.116,7,17.137,0.092,7,NA,NA,0,16.697,0.056,7,16.034,0.046,7,15.754,0.1,7,NA,NA,0,NA,NA,0
23.492721,0.169,-48.568334,0.194,14.839,0.028,7,15.511,0.046,7,NA,NA,0,15.161,0.042,7,14.69,0.028,7,14.562,0.066,7,NA,NA,0,NA,NA,0
23.492923,0.354,-48.803505,0.275,16.927,0.089,3,18.188,0.159,3,NA,NA,0,17.78,0.135,7,16.369,0.088,7,15.403,0.062,7,NA,NA,0,NA,NA,0
23.494667,0.349,-48.956786,0.319,16.692,0.156,6,17.237,0.21,6,NA,NA,0,16.946,0.052,6,16.668,0.113,6,16.495,0.128,5,NA,NA,0,NA,NA,0
23.498738,0.234,-48.137296,0.149,12.713,0.046,7,13.325,0.041,7,NA,NA,0,12.998,0.019,7,12.596,0.033,7,12.482,0.033,7,12.474,0.011,2,NA,NA,0
23.498773,0.232,-48.101484,0.214,14.719,0.051,7,15.539,0.049,7,NA,NA,0,15.093,0.043,7,14.451,0.051,7,14.218,0.036,7,NA,NA,0,NA,NA,0
23.50003,0.315,-47.99436,0.253,16.012,0.076,7,16.658,0.04,7,NA,NA,0,16.353,0.047,7,15.935,0.069,7,15.727,0.148,7,NA,NA,0,NA,NA,0
23.50102,0.242,-47.778626,0.378,15.491,0.065,5,16.077,0.084,5,NA,NA,0,15.725,0.031,6,15.371,0.044,6,15.191,0.06,5,NA,NA,0,NA,NA,0
23.50363,0.123,-49.720316,0.089,11.45,0.023,8,11.807,0.041,8,NA,NA,0,11.604,0.054,8,11.381,0.028,8,11.357,0.026,8,11.415,0.055,2,NA,NA,0
23.503928,0.349,-48.105095,0.39,17.272,0.107,4,17.874,0.168,4,NA,NA,0,17.615,0.104,5,17.06,0.081,5,NA,NA,0,NA,NA,0,NA,NA,0
23.504022,0.336,-48.794192,0.292,16.661,0.134,5,18.033,0.23,5,NA,NA,0,17.397,0.065,7,16.13,0.046,7,15.49,0.144,7,NA,NA,0,NA,NA,0
23.504123,0.52,-49.397278,0.393,NA,NA,0,NA,NA,0,NA,NA,0,18.295,0.15,4,17.16,0.106,4,NA,NA,0,NA,NA,0,NA,NA,0
23.507347,0.463,-48.677469,0.271,17.146,0.095,7,17.63,0.114,7,NA,NA,0,17.344,0.056,7,16.992,0.05,7,16.717,0.015,2,NA,NA,0,NA,NA,0
23.50737,0.026,-47.927499,0.289,NA,NA,0,NA,NA,0,NA,NA,0,18.816,0.257,1,17.566,0.228,1,NA,NA,0,NA,NA,0,NA,NA,0
23.507481,0.488,-49.05152,0.303,17.858,0.091,2,18.15,0.164,2,NA,NA,0,17.904,0.028,2,17.719,0.082,2,NA,NA,0,NA,NA,0,NA,NA,0
23.512322,0.354,-48.480457,0.353,14.178,0.032,7,15.007,0.046,7,NA,NA,0,14.574,0.025,7,13.911,0.013,7,13.714,0.051,7,13.441,0.144,1,NA,NA,0
23.513747,0.205,-48.037404,0.138,13.654,0.05,7,14.424,0.039,7,NA,NA,0,14.016,0.018,7,13.463,0.05,7,13.279,0.05,7,NA,NA,0,NA,NA,0
23.515462,0.434,-49.514322,0.247,16.845,0.036,6,17.556,0.1,6,NA,NA,0,17.141,0.07,7,16.612,0.075,7,16.389,0.194,5,NA,NA,0,NA,NA,0
23.51554,0.74,-49.690331,0.462,NA,NA,0,NA,NA,0,NA,NA,0,18.215,0.2,2,17.561,0.048,2,NA,NA,0,NA,NA,0,NA,NA,0
23.518635,0.203,-48.034802,0.198,14.063,0.043,7,14.628,0.041,7,NA,NA,0,14.33,0.024,7,13.933,0.046,7,13.8,0.054,7,NA,NA,0,NA,NA,0
23.520888,0.457,-48.156564,0.634,NA,NA,0,NA,NA,0,NA,NA,0,18.319,0.08,3,17.025,0.07,3,16.316,0.212,1,NA,NA,0,NA,NA,0
23.520938,0.439,-48.910712,0.394,NA,NA,0,NA,NA,0,NA,NA,0,18.337,0.107,3,17.568,0.027,3,NA,NA,0,NA,NA,0,NA,NA,0
23.521051,0.518,-48.506188,0.436,17.437,0.031,4,18.032,0.188,4,NA,NA,0,17.797,0.04,4,17.221,0.103,4,16.554,0.243,1,NA,NA,0,NA,NA,0
23.521086,0.108,-48.961182,0.075,11.503,0.027,6,12.109,0.038,6,NA,NA,0,11.805,0.064,6,11.343,0.03,6,11.227,0.057,6,11.219,0.005,2,NA,NA,0
23.522198,0.521,-49.1041,0.223,15.772,0.079,9,17.06,0.139,9,NA,NA,0,16.42,0.085,9,15.334,0.061,9,14.855,0.089,9,NA,NA,0,NA,NA,0
23.523857,0.315,-49.575326,0.27,NA,NA,0,NA,NA,0,NA,NA,0,18.106,0.097,5,16.729,0.135,5,16.202,0.161,5,NA,NA,0,NA,NA,0
23.524123,0.382,-49.653479,0.367,17.666,0.207,1,18.413,0.268,1,NA,NA,0,17.889,0.123,4,17.439,0.127,4,NA,NA,0,NA,NA,0,NA,NA,0
23.52415,0.441,-48.06115,0.476,17.227,0.209,5,18.056,0.306,5,NA,NA,0,17.758,0.097,7,16.768,0.125,7,16.392,0.107,5,NA,NA,0,NA,NA,0
23.524716,0.335,-49.293237,0.267,14.909,0.038,8,15.629,0.07,8,NA,NA,0,15.233,0.047,8,14.676,0.026,8,14.525,0.068,8,NA,NA,0,NA,NA,0
23.530202,0.236,-48.580922,0.254,13.733,0.025,7,14.324,0.049,7,NA,NA,0,13.994,0.028,7,13.597,0.018,7,13.484,0.046,7,13.417,0.151,1,NA,NA,0
23.530737,0.265,-49.306004,0.47,17.849,0.244,1,17.763,0.174,1,NA,NA,0,18.055,0.048,4,17.824,0.255,4,NA,NA,0,NA,NA,0,NA,NA,0
23.531056,0.593,-47.990036,0.267,16.484,0.06,6,17.9,0.287,6,NA,NA,0,17.206,0.077,7,15.975,0.083,7,15.468,0.167,7,NA,NA,0,NA,NA,0
23.532342,0.19,-48.817755,0.274,16.518,0.07,7,17.037,0.071,7,NA,NA,0,16.771,0.056,7,16.376,0.052,7,16.403,0.157,7,NA,NA,0,NA,NA,0
